Werzner， Eugenia,甄雅
Wesolowski， Zbigniew,魏思齊
West， Andrew C.,魏安
West， Matthew,魏仲然
West， Stephen H.,奚如谷
Westad， Odd Arne,文安立
Weyrauch， Thomas,韋唐仕
Wheeler， Norton,吳寧華
White， Lynn T.， III,白霖
White， Theodore Harold,白修德
White， William,懷履光
Whitehead， Ray,白理明
Whitfield， Susan,魏泓
Whiting， Susan,白素珊
Whitson， William Wallace,惠策恩
Whyte， Martin King,懷默霆
Wiant， Bliss M.,範天祥
Wichmann， Elizabeth,魏莉莎
Wickeri， Philip,魏克利
Wicks， James,韋傑生
Widmer， Ellen,魏愛蓮
Wieger， Léon,戴遂良
Wiemer， Calla,魏凯
Wiens， Mi Chu,居蜜
Wiethoff， Bodo,魏波渡
Wijaya， Elizabeth,黃麗慧
Wilbur， Clarence Martin,韋慕庭
Wilhelm， Hellmut,衛德明
Wilhelm， Richard,衛禮賢／尉禮賢
Wilkinson， Endymion,魏根深
Will， Pierre-Etienne,魏丕信
Wille， Alexander,魏立德
Willemen， Charles,魏查理
Williams， Crispin,魏克彬
Williams， Nicholas Morrow,魏寧
Williams， Philip F.,魏綸
Williams， Samuel W.,衛三畏
Wills， John E.， Jr.,衛思韓
Wilms， Sabine,碧悅華
Wilson， Thomas A.,魏偉森
Winkler， Sigrid,溫克樂
Wippermann， Dorothea,韋荷雅
Wirgin， Jan C.,韋俊
Wiseman， Nigel,魏迺傑
Witek， J. W.,魏若望
Witkowska， Sylwia,謝莉
Witt， Barbara,魏易萱／衛易萱
Wittern， Christian,維習安
Wittfogel， Karl August,魏特夫
Witzleben， Lawrence J.,衛慈朋
Wixted， John Timothy,魏世德
Woesler， Martin,吳漠汀
Wolf， Arthur,武雅士
Wolf， Margery,盧蕙馨
Won， Jaeyoun,元載淵
Wong， Aida,阮圓
Wong， Chan-Yuan,王振源
Wong， Christine P. W.,黃佩華
Wong， Chuen-Fung,黃泉鋒
Wong， Danny Tze Ken,黃子堅
Wong， Dorothy,王靜芬
Wong， Elaine,黃心儀
Wong， Isabel K.F.,黃瓊潘
Wong， J. Y.,黃宇和
Wong， King Chung,王景松
Wong， Kwok-yiu,王國堯
Wong， Lisa Lai-ming,黃麗明
Wong， Mark Y.,黃韌
Wong， Nicholas Y. H.,王學權
Wong， R. Bin,王國斌
Wong， Shiau Ching,黃曉清
Wong， Shirleen S.,黃秀魂
Wong， Simon Man-ho,黃敏浩
Wong， Siu-kit,黃兆傑
Wong， Timothy,黃宗泰
Wong， Tinkei,黃天琦
Wong， Yee Lam Elim,黃以琳
Wong， Young-tsu,汪榮祖
Wongchai， Anupong,王傑
Woo， Lisa C.,任長正
Woo， Margaret Y.K.,伍綺劍
Woo， Tak-ling Terry,吳德齡
Woo， Wing Thye,胡永泰
Wood， Frances,吳芳思
Woodside， Alexander,伍思德
Woolley， Nathan,吳南森
Woolridge， Chuck,吳克強
Worm， Verner,沃姆
Worthy， Edmund H.,衛文熙
Wright， Arthur,芮沃壽
Wright， David Curtis,賴大衛
Wright， Henry T.,華翰維
Wright， Mary Clabaugh,芮瑪麗
Wright， Suzanne,芮粟杉
Wright， Tim,韋立德
Wu， Ben,吳犇
Wu， Chia-Yun,吳佳芸
Wu， Chin-yen Anne,吳瑾嫣
Wu， Chyuan-Yuan,吳泉源
Wu， Cuncun,吳存存
Wu， David Y. H.,吳燕和
Wu， Der-yuan Maxwell,吳得源
Wu， Edna,武慶雲
Wu， Eugene,吳文津
Wu， Fusheng,吳伏生
Wu， Eugene,吳文津
Wu， Gabriel,吳耀宗
Wu， Hongyu,吳紅雨
Wu， Hsin-Yang,吳欣陽
Wu， Hung,巫鴻
Wu， Jason,吳煜炎
Wu， Jiang,吳疆
Wu， Joan,胡月暖
Wu， Jui-Man (Mandy),吳瑞滿
Wu， Junqing,鄔雋卿
Wu， Keping,吳科萍
Wu， Michelle M.,吳敏嘉
Wu， Pei-yi,吳百益
Wu， Rwei-ren,吳睿人
Wu， Shengqing,吳盛青
Wu， Wenguang,吳文光
Wu， Xiaogang,吳曉剛
Wu， Xiaolong,吳霄龍
Wu， Xiaoming,伍曉明
Wu， Yenna,吳燕娜
Wu， Yi-Li,吳一立
Wu， Yinghui,吳穎慧
Wu， Yu-shan,吳玉山
Wu， Yuanli,吳元黎
Wu， Yuanying,吳園英
Wu， Zhuo Jun Justin,吳卓駿
,
X,
Xiao， Chi,蕭馳
Xiao， Hong,蕭紅
Xiao， Hui Faye,肖慧
Xiao， Richard,肖忠華
Xie， Frank Tian,謝田
Xie， Wen,謝文
Xie， Xiaohui,謝曉輝
Xie， Yang,解揚
Xie， Yu,謝宇
Xie， Zhiguo,解志國
Xing， Wen,邢文
Xiong， Victor C.,熊存瑞
Xu， Chenggang,許成剛
Xu， Chun,徐淳
Xu， Dongfeng,徐東風
Xu， Guoqi,徐國琦
Xu， Hong,徐鴻
Xu， Liejiong,徐烈炯
Xu， Min,徐敏
Xu， Pei,徐沛
Xu， Shuang,徐爽
Xu， Sufeng,徐素鳳
Xu， Tong,徐彤
Xu， Zhenglin,許正林
Xu-Lackner， Yan,徐艷
Xue， Jingyu,薛京玉
Xue， Litai,薛理泰
Shi， Xue Yu,釋·學愚
Xue， Zhaohui,薛昭慧
,
Y,
Yadav， Arun Kumar,庫瑪爾
Yahuda， Michael,葉胡達
Yamaguchi， Ichiro,山口一郎
Yamane， Yukio,山根幸夫
Yamashita， Taizô,山下泰藏
Yan， Haiping,顏海平
Yan， Margaret Mian Yan,嚴綿
Yan， Yunxiang,閻雲翔
Yan， Zinan,顏子楠
Yang， Andrew N.D.（Nien-Chu Yang),楊念祖
Yang， C.K.,楊慶堃
Yang， Chuan Choong,楊傳忠
Yang， Dali,楊大利
Yang， Daniel Shih-p'eng,楊世彭
Yang， Der-Ruey,楊德睿
Yang， Dominic Meng-Hsuan,楊孟軒
Yang， Fenggang,楊鳳崗
Yang， Haosheng,楊昊昇
Yang， Hsiu-fang,楊秀芳
Yang， Huilin,楊慧林
Yang， I-Kwei (Domingo),楊一逵
Yang， Jidong,楊繼東
Yang， Lien-sheng,楊聯昇
Yang， Mayfair Mei-hui,楊美惠
Yang， Mu,楊牧
Yang， Paul Fu-mien,楊福綿
Yang， Qing,楊青
Yang， Richard Fu-sen,楊富森
Yang， Rur-bin,楊儒賓
Yang， Sheng-Ping,楊勝評
Yang， Shuhui,楊曙輝
Yang， Shu-ta,楊樹達
Yang， Tao,楊濤
Yang， Tsung-han,楊宗翰
Yang， Xiaobin,楊小濱
Yang， Xiaoneng,楊曉能
Yang， Xiaoshan,楊曉山
Yang， Zhiyi,楊治宜
Yao， Chang Kuang-tien,姚張光天
Yao， Hai-hsing,姚海星
Yao， Jen-to,姚人多
Yao， Ning,姚寧
Yao， Ping,姚平
Yao， Tao-chung,姚道中
Yao， Xiaoping,姚小平
Yao， Xinzhong,姚新中
Yates， Robin D.S.,葉山
Yau， Chi-on,游子安
Yau， Ching,游靜
Ye， Rong,葉蓉
Ye， Ruiping,葉瑞萍
Ye， Shirley,葉文靜
Ye， Tan,葉坦
Yeang， Chen Pang,楊振邦
Yee， Angelina Chun-chu,余珍珠
Yeh， Catherine Vance,葉凱蒂
Yeh， Emily Ting,葉婷
Yeh， Florence Chia-ying,葉嘉瑩
Yeh， K. C.,葉孔嘉
Yeh， Nora,葉娜
Yeh， Wen-hsin,葉文心
Yen， Ching-hwang,顏清皇
Yetts， W. Perceval,葉慈
Yeung， Daniel H. N.,楊熙楠
Yeung， Tuen Wai Mary,楊端慧
Shi， Yifa,釋·依法
Yim， Choon-sung,林春城
Yin， Binyong,尹斌庸
Ying， Fuk Tsang,邢福增
Ying， Ts’ien-li,英千里
Shi， Yinshun,釋·印順
Yip， June Chun,葉蓁
Yip， Moira,葉琳娜
Yip， Virginia,葉彩燕
Yip， Wai Lim,葉維廉
Yiu， Carine Yuk-man,姚玉敏
Yokkaichi， Yasuhiro,四日市康博
Yong， Chuan-ling,楊辰昕
Yong， Ying,雍穎
Yoshihara， Kazuo,吉原和男
Yoshikawa， Tadao,吉川忠夫
Yoshimura， Yoshiko,吉村敬子
You， Ji,由冀
Young， Ernest P.,楊格
Young， Jason,楊傑生
Young， John,楊覺勇
Young， Stuart,楊啓聖
Yu， Anthony C.,余國藩
Yu， Bin,于濱
Yü， Chün-fang,于君方
Yu， George Tzuchiao,于子橋
Yu， Jimmy,俞永峯
Yu， Pauline,余寶琳
Yu， Sabrina Qiong,余瓊
Yu， Shuenn-der,余舜德
Yu， Siu Wah,余少華
Yu， Stefanie,游欣恩
Yu， Wen,于文
Yü， Ying-shih,余英時
Yu-Dembski， Dagmar,余德美
Yuan， I,袁易
Yuan， Jing-dong,袁勁東
Yuan， Ming,袁明
Yuan， Tsing,袁清
Yuan， Tung-li,袁同禮
Yue， Isaac,余文章
Yuen， Derek M. C.,袁彌昌
Yun， Lisa,袁麗珊
Yuniarto， Paulus Rudolf,魯道夫
Yung， Bell,榮鴻曾
Yung， Sai-shing,容世誠
,
Z,
Zach， Erwin Ritter von,查赫、柴赫
Zacharias， H.C.E.,施格萊
Zajdler， Ewa,蔡素明
Zamperini， Paola,曾佩霖
Zanardi， Claudia,陳云
Zanasi， Margherita,曾瑪莉
Zang， Dongsheng,臧東昇
Zang， Xiaowei,臧小偉
Zarrow， Peter,沙培德
Zavidovskaya， Ekaterina A.,葉可嘉
Zaytsev， Roman,羅曼
Zeidl， Wolfgang,蔡德
Zeisberger， Walter,蔡思客，蔡思克
Zeitlin， Judith T.,蔡九迪
Zeitoun， Elizabeth,齊莉莎
Zelin， Madeleine,曾小萍
Zemanek， Adina,謝薀迪
Zemanek， Bogdan S.,翟伯單
Zenz， Adrian,鄭國恩
Zhai， Qiang,翟強
Zhan， Beibei,戰蓓蓓
Zhang， Boyu,張伯瑜
Zhang， Chen,章琛
Zhang， Chongfu,張崇富
Zhang， Cong Ellen,張聰
Zhang， Donghui,張東輝
Zhang， Florence Xiangyun,張香筠
Zhang， Haihui,張海惠
Zhang， Hongming,張洪明
Zhang， Jianzhong,張建中
Zhang， Juwen,張舉文
Zhang， Karl,張寬
Zhang， Li,張鸝
Zhang， Liqing,張立青
Zhang， Lok Cheung Lawrence,張樂翔
Zhang， Longxi,張隆溪
Zhang， Nongji,張農基
Zhang， Shihua,張世華
Zhang， Songjian,張松建
Zhang， Xianliang,張賢亮
Zhang， Xiping,張西平
Zhang， Xudong,張旭東
Zhang， Weihua,張偉華
Zhang， Weiwei,張維為
Zhang， Yinde,張寅德
Zhang， Ying,張穎
Zhang， Yu,張宇
Zhang， Yunshuang,張蘊爽
Zhang， Zhaoyang,張朝陽
Zhang， Zhongcheng,張忠成
Zhao， Dingxin,趙鼎新
Zhao， Lu,趙璐
Zhao， Peter Jianmin,趙建敏
Zhao， Quansheng,趙全勝
Zhao， Suisheng,趙穗生
Zhao， Wei,趙偉
Zhao， Xiaohuan,趙曉寰
Zhao， Xinshu,趙心樹
Zhao， Yingzhi,趙穎之
Zheng， Jinghai,鄭京海
Zheng， Liren,鄭力人
Zheng， Shengtian,鄭勝天
Zheng， Su,鄭蘇
Zheng， Wan-tai,鄭宏泰
Zheng， Weiting,鄭維婷
Zheng， Wentong,鄭文通
Zheng， Yangwen,鄭揚文
Zheng， Zhenman,鄭振滿
Shi， Zhiru,釋·智如
Zhou， Gang,周剛
Zhou， Li'an,周黎安
Zhou， Luo,周珞
Zhou， Minglang,周明朗
Zhou， Ning,周寧
Zhou， Peter X.P.,周欣平
Zhou， Qiren,周其仁
Zhou， Xueguang,周雪光
Zhou， Ying,周瑩
Zhou， Yiqun,周軼群
Zhou， Yuan,周原
Zhu， Xiaodong,朱曉東
Zhu， Xiaonong,朱曉農
Zhuo， Xinping,卓新平
Zimmer， Thomas,司馬濤
Zimmerman-Liu， Teresa,建瑞珍
Ziporyn， Brook A.,任博克
Zito， Angela,司徒安
Zoccatelli， Giulia,朱麗婭
Zorzin， Nicolas David,佐金
Zou， Jiping,鄒際平
Zou， Ke,鄒科
Zou， Xiuying,鄒秀英
Zuckermann， Ghil’ad,諸葛漫
Zuo， Jiping,左際平
Zuo， Xuejing,左雪靜
Zürcher， Erik,許理和
Zweig， David,崔大偉
Zuern， Tobias,陶全恩
Zurndorfer， Harriet,宋漢理
