,名字,姓,名,中文名,汉名,漢名,洋名又名,汉名又名,无调姓,无调名,生年,卒年,族裔,备注,加权计数,异文
2880,George B. Cressey,Cressey,George B.,葛德石,葛德石,葛德石,0,0,Cressey, George B.,0,0,0,0,20,
2879,Benjamin H. Creutzfeldt,Creutzfeldt,Benjamin H.,田亚明,田亚明,田亞明,0,0,Creutzfeldt, Benjamin H.,0,0,0,0,10,
2878,Catello Criscuolo,Criscuolo,Catello,卡特羅,卡特罗,卡特羅,0,0,Criscuolo, Catello,0,0,0,0,10,
2877,Gianni Criveller,Criveller,Gianni,柯毅霖,柯毅霖,柯毅霖,0,0,Criveller, Gianni,0,0,0,0,10,
2876,Isabel Crook,Crook,Isabel,伊莎白,伊莎白,伊莎白,0,饶素梅,Crook, Isabel,0,0,0,0,10,
3833,Pamala K. Crossley,Crossley,Pamala K.,柯娇燕,柯娇燕,柯嬌燕,0,0,Crossley, Pamala K.,0,0,0,0,10,Pamela Kyle Crossley
2875,Paul Crowe,Crowe,Paul,高保羅,高保罗,高保羅,0,0,Crowe, Paul,0,0,0,0,10,
3832,William G. Crowell,Crowell,William G.,孔为廉,孔为廉,孔爲廉,0,0,Crowell, William G.,0,0,0,0,10,William G. Crowell
2874,James I. Jr Crump,Crump,James I. Jr,柯润璞,柯润璞,柯潤璞,0,柯迂儒,Crump, James I. Jr,0,0,0,0,20,
2873,Peter Crush,Crush,Peter,柯睿思,柯睿思,柯睿思,0,0,Crush, Peter,0,0,0,0,10,
3831,Mark Csikszentmihalyi,Csikszentmihalyi,Mark,齊思敏,齐思敏,齊思敏,0,0,Csikszentmihalyi, Mark,0,0,0,0,10,Mark A. Csikszentmihalyi
3830,Antonio S. Cua,Cua,Antonio S.,柯雄文,柯雄文,柯雄文,0,0,Cua, Antonio S.,0,0,0,0,10,Antonio S. Cua
2872,Clara Y. Cuadrado,Cuadrado,Clara Y.,於漪,于漪,於漪,0,0,Cuadrado, Clara Y.,0,0,0,0,20,
2870,Jie Cui,Cui,Jie,崔捷,崔捷,崔捷,0,0,Cui, Jie,0,0,0,0,20,
2871,Zhiyuan Cui,Cui,Zhiyuan,崔之元,崔之元,崔之元,0,0,Cui, Zhiyuan,0,0,0,0,20,
3829,Christopher Cullen,Cullen,Christopher,古克礼,古克礼,古克禮,0,0,Cullen, Christopher,0,0,0,0,10,Christopher Cullen
3828,Robert Culp,Culp,Robert,高哲一,高哲一,高哲一,0,0,Culp, Robert,0,0,0,0,10,Robert J. Culp
2869,Nixi Cura,Cura,Nixi,黄巧巧,黄巧巧,黃巧巧,0,0,Cura, Nixi,0,0,0,0,10,
2868,Carrie Liu Currier,Currier,Carrie Liu,劉凱莉,刘凯莉,劉凱莉,0,0,Currier, Carrie Liu,0,0,0,0,10,
2867,Robert J. Cutter,Cutter,Robert J.,高德耀,高德耀,高德耀,0,0,Cutter, Robert J.,0,0,0,0,20,
2866,Francesco D’Arelli,D’Arelli,Francesco,達仁理,达仁理,達仁理,0,0,D’Arelli, Francesco,0,0,0,0,10,
2865,Linda D’Argenio,D’Argenio,Linda,蓮達,莲达,蓮達,0,0,D’Argenio, Linda,0,0,0,0,10,
2864,Paschal M. D’Elia,D’Elia,Paschal M.,德禮賢,德礼贤,德禮賢,0,0,D’Elia, Paschal M.,0,0,0,0,10,
2863,Nan Z. Da,Da,Nan Z.,笪章难,笪章难,笪章難,0,0,Da, Nan Z.,0,0,0,0,10,
2862,Alvin Dahn,Dahn,Alvin,陳建龍,陈建龙,陳建龍,0,0,Dahn, Alvin,0,0,0,0,10,
2860,Fang Dai,Dai,Fang,戴舫,戴舫,戴舫,0,0,Dai, Fang,0,0,0,0,10,
2861,Shih-chan Dai,Dai,Shih-chan,戴士展,戴士展,戴士展,0,0,Dai, Shih-chan,0,0,0,0,10,
3827,Weiqun Dai,Dai,Weiqun,戴为群,戴为群,戴爲羣,0,0,Dai, Weiqun,0,0,0,0,10,Weiqun Dai
2859,Peter Damerow,Damerow,Peter,戴培德,戴培德,戴培德,0,0,Damerow, Peter,0,0,0,0,10,
2857,Jens Damm,Damm,Jens,達嚴思,达严思,達嚴思,0,0,Damm, Jens,0,0,0,0,10,
2858,Jens Damm,Damm,Jens,严达思,严达思,嚴達思,0,0,Damm, Jens,0,0,0,0,10,
2856,Christian Daniels,Daniels,Christian,唐立,唐立,唐立,0,0,Daniels, Christian,0,0,0,0,20,
2855,John W. Dardess,Dardess,John W.,达第斯,达第斯,達第斯,0,0,Dardess, John W.,0,0,0,0,20,
2854,Roger Darrobers,Darrobers,Roger,戴鶴白,戴鹤白,戴鶴白,0,0,Darrobers, Roger,0,0,0,0,10,
2853,Jacques Dars,Dars,Jacques,谭霞客,谭霞客,譚霞客,0,0,Dars, Jacques,0,0,0,0,10,
2852,Susan Daruvala,Daruvala,Susan,苏文瑜,苏文瑜,蘇文瑜,0,0,Daruvala, Susan,0,0,0,0,10,
2851,Ramazan Daurov,Daurov,Ramazan,達洛夫,达洛夫,達洛夫,0,0,Daurov, Ramazan,0,0,0,0,10,
2850,Jay Dautcher,Dautcher,Jay,丁兆然,丁兆然,丁兆然,0,0,Dautcher, Jay,0,0,0,0,20,
2849,Gloria Davies,Davies,Gloria,黄乐嫣,黄乐嫣,黃樂嫣,0,0,Davies, Gloria,0,0,0,0,10,
2846,Edward Davis,Davis,Edward,戴安德,戴安德,戴安德,0,0,Davis, Edward,0,0,0,0,10,
2845,Deborah Davis,Davis,Deborah,戴慧斯,戴慧斯,戴慧斯,0,0,Davis, Deborah,0,0,0,0,20,
2847,Richard Davis,Davis,Richard,戴仁柱,戴仁柱,戴仁柱,0,0,Davis, Richard,0,0,0,0,20,
2848,Scott Davis,Davis,Scott,戴思客,戴思客,戴思客,0,0,Davis, Scott,0,0,0,0,10,
2844,Evan Nicholas Dawley,Dawley,Evan Nicholas,大衛理,大卫理,大衛理,0,0,Dawley, Evan Nicholas,0,0,0,0,10,
3826,W. T. de Bary,de Bary,W. T.,狄百瑞,狄百瑞,狄百瑞,0,0,de Bary,W. T.,0,0,0,0,12,William Theodore De Bary
2843,Pierre-Henry De Bruyn,De Bruyn,Pierre-Henry,德保仁,德保仁,德保仁,0,0,De Bruyn, Pierre-Henry,0,0,0,0,10,
2842,Rafe De Crespigny,De Crespigny,Rafe,张磊夫,张磊夫,張磊夫,0,0,De Crespigny, Rafe,0,0,0,0,10,
3825,Christian De Pee,De Pee,Christian,裴志昂,裴志昂,裴志昂,0,0,De Pee, Christian,0,0,0,0,10,Christian De Pee
2841,Wim De Reu,De Reu,Wim,魏家豪,魏家豪,魏家豪,0,0,De Reu, Wim,0,0,0,0,10,
2840,Paolo De Troia,De Troia,Paolo,保羅,保罗,保羅,0,0,De Troia, Paolo,0,0,0,0,10,
2839,Hilde De Weerdt,De Weerdt,Hilde,魏希德,魏希德,魏希德,0,0,De Weerdt, Hilde,0,0,0,0,30,
2838,Kenneth De Woskin,De Woskin,Kenneth,杜志豪,杜志豪,杜志豪,0,0,De Woskin, Kenneth,0,0,0,0,20,
2837,Kenneth Dean,Dean,Kenneth,丁荷生,丁荷生,丁荷生,0,0,Dean, Kenneth,0,0,0,0,20,
2835,Jean DeBernardi,DeBernardi,Jean,白瑾,白瑾,白瑾,0,0,DeBernardi, Jean,0,0,0,0,10,
2836,Jean DeBernardi,DeBernardi,Jean,白瑨,白瑨,白瑨,0,0,DeBernardi, Jean,0,0,0,0,10,
2834,Jane Debevoise,Debevoise,Jane,杜柏貞,杜柏贞,杜柏貞,0,0,Debevoise, Jane,0,0,0,0,10,
2833,Günther Debon,Debon,Günther,德博,德博,德博,0,0,Debon, Gunther,0,0,0,0,10,
2832,John J. Deeney,Deeney,John J.,李达三,李达三,李達三,0,0,Deeney, John J.,0,0,0,0,20,
2831,B. R. Deepak,Deepak,B. R.,狄伯傑,狄伯杰,狄伯傑,0,0,Deepak, B. R.,0,0,0,0,10,
2830,Carine Defoort,Defoort,Carine,戴卡琳,戴卡琳,戴卡琳,0,0,Defoort, Carine,0,0,0,0,10,
2829,John DeFrancis,DeFrancis,John,德范克,德范克,德範克,0,0,DeFrancis, John,0,0,0,0,20,
2828,Joseph Dehergne,Dehergne,Joseph,榮振華,荣振华,榮振華,0,0,Dehergne, Joseph,0,0,0,0,10,
2827,Stijn Deklerck,Deklerck,Stijn,塗建平,涂建平,塗建平,0,0,Deklerck, Stijn,0,0,0,0,10,
2826,Louis Charles Delamarre,Delamarre,Louis Charles,艾嘉略,艾嘉略,艾嘉略,0,0,Delamarre, Louis Charles,0,0,0,0,10,
2825,Margarita Delgado,Delgado,Margarita,唐杉,唐杉,唐杉,0,0,Delgado, Margarita,0,0,0,0,10,
3824,Jacques deLisle,deLisle,Jacques,戴杰,戴杰,戴傑,0,0,deLisle, Jacques,0,0,0,0,10,Jacques Delisle
2824,Alessandro Dell’Orto,Dell’Orto,Alessandro,戴德中,戴德中,戴德中,0,0,Dell’Orto, Alessandro,0,0,0,0,10,
2823,Manuél E. Delmestro,Delmestro,Manuél E.,歐陽永樂,欧阳永乐,歐陽永樂,0,0,Delmestro, Manuel E.,0,0,0,0,10,
2822,Monica Dematte,Dematte,Monica,莫妮卡,莫妮卡,莫妮卡,0,0,Dematte, Monica,0,0,0,0,10,
2821,Paul Demiéville,Demiéville,Paul,戴密微,戴密微,戴密微,0,0,Demieville, Paul,0,0,0,0,20,
3823,Weibke Denecke,Denecke,Weibke,魏朴和,魏朴和,魏樸和,0,0,Denecke,Weibke,0,0,0,0,10,Wiebke Denecke
2820,Yong Deng,Deng,Yong,邓勇,邓勇,鄧勇,0,0,Deng, Yong,0,0,0,0,20,
2819,Jerry Dennerline,Dennerline,Jerry,邓尔麟,邓尔麟,鄧爾麟,0,0,Dennerline, Jerry,0,0,0,0,20,
3822,Joe Dennis,Dennis,Joe,戴思哲,戴思哲,戴思哲,0,0,Dennis, Joe,0,0,0,0,10,Joseph Dennis
3821,Kirk Denton,Denton,Kirk,邓腾克,邓腾克,鄧騰克,0,0,Denton, Kirk,0,0,0,0,10,Kirk Alexander Denton
2818,Hsiu-Chuang Deppman,Deppman,Hsiu-Chuang,蔡秀妝,蔡秀妆,蔡秀妝,0,0,Deppman, Hsiu-Chuang,0,0,0,0,10,
2817,Roger V. Des Forges,Des Forges,Roger V.,戴福士,戴福士,戴福士,0,0,Des Forges, Roger V.,0,0,0,0,10,
2816,Alexander Des Forges,Des Forges,Alexander,戴沙迪,戴沙迪,戴沙迪,0,0,Des Forges, Alexander,0,0,0,0,10,
2815,Robert Des Rotours,Des Rotours,Robert,戴何都,戴何都,戴何都,0,0,Des Rotours, Robert,0,0,0,0,20,
2814,Michel Desirat,Desirat,Michel,鄧士涵,邓士涵,鄧士涵,0,0,Desirat, Michel,0,0,0,0,10,
2813,Catherine Despeux,Despeux,Catherine,戴思博,戴思博,戴思博,0,0,Despeux, Catherine,0,0,0,0,20,
2812,James E. Dew,Dew,James E.,杜爾文,杜尔文,杜爾文,0,0,Dew, James E.,0,0,0,0,10,
2811,Imma Di Biase,Di Biase,Imma,狄雅斯,狄雅斯,狄雅斯,0,0,Di Biase, Imma,0,0,0,0,10,
2810,Nicola Di Cosmo,Di Cosmo,Nicola,狄宇宙,狄宇宙,狄宇宙,0,0,Di Cosmo, Nicola,0,0,0,0,20,
2809,Neil Diamant,Diamant,Neil,戴茂功,戴茂功,戴茂功,0,0,Diamant, Neil,0,0,0,0,20,
2808,Norma Diamond,Diamond,Norma,戴玛瑙,戴玛瑙,戴瑪瑙,0,0,Diamond, Norma,0,0,0,0,20,
2807,Martino Dibeltulo,Dibeltulo,Martino,馬蒂,马蒂,馬蒂,0,0,Dibeltulo, Martino,0,0,0,0,10,
2806,Lauren Dickey,Dickey,Lauren,王洛伶,王洛伶,王洛伶,0,0,Dickey, Lauren,0,0,0,0,10,
2805,Albert E. Dien,Dien,Albert E.,丁爱博,丁爱博,丁愛博,0,0,Dien, Albert E.,0,0,0,0,20,
2804,Jean-Pierre Diény,Diény,Jean-Pierre,桀溺,桀溺,桀溺,0,0,Dieny, Jean-Pierre,0,0,0,0,10,
2803,Andrey Dikarev,Dikarev,Andrey,吉安德,吉安德,吉安德,0,0,Dikarev, Andrey,0,0,0,0,10,
2802,Frank Dikötter,Dikötter,Frank,冯客,冯客,馮客,0,0,Dikotter, Frank,0,0,0,0,20,
2801,Whitney Crothers Dilley,Dilley,Whitney Crothers,柯瑋妮,柯玮妮,柯瑋妮,0,0,Dilley, Whitney Crothers,0,0,0,0,10,
2800,Ronald Dimberg,Dimberg,Ronald,丁博,丁博,丁博,0,0,Dimberg, Ronald,0,0,0,0,20,
2797,Naifei Ding,Ding,Naifei,丁乃非,丁乃非,丁乃非,0,0,Ding, Naifei,0,0,0,0,20,
2798,Sheng Ding,Ding,Sheng,丁勝,丁胜,丁勝,0,0,Ding, Sheng,0,0,0,0,10,
2799,Xueliang Ding,Ding,Xueliang,丁学良,丁学良,丁學良,0,0,Ding, Xueliang,0,0,0,0,20,
2796,Iza Ding,Ding,Iza,丁悦,丁悦,丁悅,0,0,Ding, Iza,0,0,0,0,10,
2795,Peter Ditmanson,Ditmanson,Peter,戴彼得,戴彼得,戴彼得,0,0,Ditmanson, Peter,0,0,0,0,10,
2794,Lowell Dittmer,Dittmer,Lowell,罗德明,罗德明,羅德明,0,0,Dittmer, Lowell,0,0,0,0,20,
2793,Chu Djang,Djang,Chu,章楚,章楚,章楚,0,0,Djang, Chu,0,0,0,0,10,
2792,Táňa Dluhošová,Dluhošová,Táňa,路丹妮,路丹妮,路丹妮,0,0,Dluhosova, Tana,0,0,0,0,10,
2791,W.A.C.H. Dobson,Dobson,W.A.C.H.,杜百胜,杜百胜,杜百勝,0,0,Dobson, W.A.C.H.,0,0,0,0,20,
2790,Franklin M. Doeringer,Doeringer,Franklin M.,窦瑞格,窦瑞格,竇瑞格,0,0,Doeringer, Franklin M.,0,0,0,0,20,
2789,John Dolby,Dolby,John,杜為廉,杜为廉,杜為廉,0,0,Dolby, John,0,0,0,0,10,
2788,Milena Doleželová-Velingerová,Doleželová-Velingerová,Milena,米列娜,米列娜,米列娜,0,0,Dolezelova-Velingerova, Milena,0,0,0,0,10,
2787,Michel Dolinski,Dolinski,Michel,杜思齊,杜思齐,杜思齊,0,0,Dolinski, Michel,0,0,0,0,10,
2786,Jürgen Domes,Domes,Jürgen,杜勉,杜勉,杜勉,0,0,Domes, Jurgen,0,0,0,0,10,
2785,Xiaoyuan Dong,Dong,Xiaoyuan,董晓媛,董晓媛,董曉媛,0,0,Dong, Xiaoyuan,0,0,0,0,20,
3820,Madeleine Yue Dong,Dong,Madeleine Yue,董玥,董玥,董玥,0,0,Dong, Madeleine Yue,0,0,0,0,10,Madeliene Yue Dong
2784,Henri Doré,Doré,Henri,禄是遒,禄是遒,祿是遒,0,0,Dore, Henri,0,0,0,0,20,
2783,Alan Doyle,Doyle,Alan,歐義明,欧义明,歐義明,0,0,Doyle, Alan,0,0,0,0,10,
2782,F. S. Drake,Drake,F. S.,林仰山,林仰山,林仰山,0,0,Drake, F. S.,0,0,0,0,10,
2781,Jean-Pierre Drège,Drège,Jean-Pierre,戴仁,戴仁,戴仁,0,0,Drege, Jean-Pierre,0,0,0,0,20,
2780,Dimitri Drettas,Drettas,Dimitri,賀旦思,贺旦思,賀旦思,0,0,Drettas, Dimitri,0,0,0,0,10,
3819,June T. Dreyer,Dreyer,June T.,金德芳,金德芳,金德芳,0,0,Dreyer, June T.,0,0,0,0,10,June Teufel Dreyer
2779,Hiän-lin Dschi,Dschi,Hiän-lin,季羨林,季羡林,季羨林,0,0,Dschi, Hian-lin,0,0,0,0,10,
2778,Wenwei Du,Du,Wenwei,都文伟,都文伟,都文偉,0,0,Du, Wenwei,0,0,0,0,20,
2776,Nancy Du,Du,Nancy,杜南馨,杜南馨,杜南馨,0,0,Du, Nancy,0,0,0,0,20,
2777,Shanshan Du,Du,Shanshan,杜珊珊,杜珊珊,杜珊珊,0,0,Du, Shanshan,0,0,0,0,20,
2775,San Duanmu,Duanmu,San,端木三,端木三,端木三,0,0,Duanmu, San,0,0,0,0,20,
2774,Prasenjit Duara,Duara,Prasenjit,杜赞奇,杜赞奇,杜贊奇,0,0,Duara, Prasenjit,0,0,0,0,20,
2773,Clayton Dube,Dube,Clayton,杜克雷,杜克雷,杜克雷,0,0,Dube, Clayton,0,0,0,0,20,
3818,Thomas DuBois,DuBois,Thomas,杜博思,杜博思,杜博思,0,0,DuBois, Thomas,0,0,0,0,10,Thomas David DuBois
3817,Homer H. Dubs,Dubs,Homer H.,德效骞,德效骞,德效騫,0,0,Dubs, Homer H.,0,0,0,0,20,Homer H. Dubs
2772,Jane Duckett,Duckett,Jane,杜珍,杜珍,杜珍,0,0,Duckett, Jane,0,0,0,0,10,
2771,Glen Dudbridge,Dudbridge,Glen,杜德桥,杜德桥,杜德橋,0,0,Dudbridge, Glen,0,0,0,0,20,
2770,Ad Dudink,Dudink,Ad,杜鼎克,杜鼎克,杜鼎克,0,0,Dudink, Ad,0,0,0,0,10,
2769,Jack L. Dull,Dull,Jack L.,杜敬轲,杜敬轲,杜敬軻,0,0,Dull, Jack L.,0,0,0,0,10,
2768,Heinrich Dumoulin,Dumoulin,Heinrich,杜梅林,杜梅林,杜梅林,0,0,Dumoulin, Heinrich,0,0,0,0,10,
2767,Ryan Dunch,Dunch,Ryan,唐日安,唐日安,唐日安,0,0,Dunch, Ryan,0,0,0,0,20,
2766,Ruth W. Dunnell,Dunnell,Ruth W.,邓如萍,邓如萍,鄧如萍,0,0,Dunnell, Ruth W.,0,0,0,0,20,
2765,Helen Dunstan,Dunstan,Helen,邓海伦,邓海伦,鄧海倫,0,0,Dunstan, Helen,0,0,0,0,20,
2764,Vincent Durand-Dastès,Durand-Dastès,Vincent,戴文琛,戴文琛,戴文琛,0,0,Durand-Dastes, Vincent,0,0,0,0,10,
3816,Stephen Durrant,Durrant,Stephen,杜润德,杜润德,杜潤德,0,0,Durrant,Stephen,0,0,0,0,10,Stephen W. Durant
2763,Guillaume Dutournier,Dutournier,Guillaume,杜傑庸,杜杰庸,杜傑庸,0,0,Dutournier, Guillaume,0,0,0,0,10,
2762,J. J. L. Duyvendak,Duyvendak,J. J. L.,戴文达,戴文达,戴文達,0,0,Duyvendak,J. J. L.,1889,1954,荷兰,0,10,
3815,J. J. L. Duyvendak,Duyvendak,J. J. L.,戴闻达,戴闻达,戴聞達,0,0,Duyvendak, J. J. L.,0,0,0,0,10,J.J.L. Duyvendak
2761,Rudolf Dvorak,Dvorak,Rudolf,沃夏克,沃夏克,沃夏克,0,0,Dvorak, Rudolf,0,0,0,0,10,
2760,Maura Dykstra,Dykstra,Maura,戴史翠,戴史翠,戴史翠,0,0,Dykstra, Maura,0,0,0,0,10,
3814,Lloyd E. Eastman,Eastman,Lloyd E.,易劳逸,易劳逸,易勞逸,0,0,Eastman, Lloyd E.,0,0,0,0,10,Lloyd E. O. Eastman
2759,Irene Eber,Eber,Irene,伊愛蓮,伊爱莲,伊愛蓮,0,0,Eber, Irene,0,0,0,0,10,
2758,Wolfram Eberhard,Eberhard,Wolfram,艾伯华B,艾伯华B,艾伯華B,0,0,Eberhard, Wolfram,0,0,0,0,20,
2757,Christopher Eberhardt,Eberhardt,Christopher,汪哲魏,汪哲魏,汪哲魏,0,0,Eberhardt, Christopher,0,0,0,0,10,
2756,Patricia B. Ebrey,Ebrey,Patricia B.,伊佩霞,伊佩霞,伊佩霞,0,0,Ebrey, Patricia B.,0,0,0,0,20,
2755,Gustav Ecke,Ecke,Gustav,艾克,艾克,艾克,0,0,Ecke, Gustav,0,0,0,0,10,
2754,Alexander Eckstein,Eckstein,Alexander,艾伯華A,艾伯华A,艾伯華A,0,0,Eckstein,Alexander,0,0,0,0,10,
2752,Elizabeth Economy,Economy,Elizabeth,伊明,伊明,伊明,0,0,Economy, Elizabeth,0,0,0,0,10,
2753,Elizabeth Economy,Economy,Elizabeth,易明,易明,易明,0,0,Economy, Elizabeth,0,0,0,0,10,
2751,Matthias Eder,Eder,Matthias,葉德禮,叶德礼,葉德禮,0,0,Eder, Matthias,0,0,0,0,10,
2750,Sören Edgren,Edgren,Sören,艾思仁,艾思仁,艾思仁,0,0,Edgren, Soren,0,0,0,0,20,
3813,Maria Edin,Edin,Maria,金山爱,金山爱,金山愛,0,0,Edin, Maria,0,0,0,0,10,Maria Edin
2749,Joseph Edkins,Edkins,Joseph,艾约瑟,艾约瑟,艾約瑟,0,0,Edkins, Joseph,0,0,0,0,20,
2748,Richard Louis Edmonds,Edmonds,Richard Louis,安瑞志,安瑞志,安瑞志,0,0,Edmonds, Richard Louis,0,0,0,0,10,
3812,R. Randle Edwards,Edwards,R. Randle,艾德华,艾德华,艾德華,0,爱德华、爱德华兹,Edwards, R. Randle,0,0,0,0,10,R. Randle Edwards
2747,Richard Edwards,Edwards,Richard,艾瑞慈,艾瑞慈,艾瑞慈,0,0,Edwards, Richard,0,0,0,0,20,
3811,Louise P. Edwards,Edwards,Louise P.,李木兰,李木兰,李木蘭,0,0,Edwards, Louise P.,0,0,0,0,10,Louise P. Edwards
3810,Robert Efird,Efird,Robert,易若鹏,易若鹏,易若鵬,0,0,Efird, Robert,0,0,0,0,10,Robert Efird
2746,Namio Egami,Egami,Namio,江上波夫,江上波夫,江上波夫,0,0,Egami, Namio,0,0,0,0,10,
2745,Ronald Egan,Egan,Ronald,艾朗诺,艾朗诺,艾朗諾,0,0,Egan, Ronald,0,0,0,0,20,
3809,Susan Chan Egan,Egan,Susan Chan,陈毓贤,陈毓贤,陳毓賢,0,0,Egan, Susan Chan,0,0,0,0,10,Susan Chan Egan
3808,Charles Egan,Egan,Charles,易彻理,易彻理,易徹理,0,0,Egan, Charles,0,0,0,0,10,Charles Egan
2744,Søren Egerod,Egerod,Søren,易家樂,易家乐,易家樂,0,0,Egerod, Soren,0,0,0,0,10,
2743,Clement Egerton,Egerton,Clement,埃傑頓,埃杰顿,埃傑頓,0,0,Egerton, Clement,0,0,0,0,10,
2742,Marion Eggert,Eggert,Marion,梅绮雯,梅绮雯,梅綺雯,0,0,Eggert, Marion,0,0,0,0,10,
2741,Karen Eggleston,Eggleston,Karen,翁笙和,翁笙和,翁笙和,0,0,Eggleston, Karen,0,0,0,0,20,
2740,Jennifer Eichman,Eichman,Jennifer,艾靜文,艾静文,艾靜文,0,0,Eichman, Jennifer,0,0,0,0,10,
3807,Elling Eide,Eide,Elling,艾龙,艾龙,艾龍,0,0,Eide,Elling,0,0,0,0,10,Elling O. Eide
2739,Halvor Eifring,Eifring,Halvor,艾皓德,艾皓德,艾皓德,0,0,Eifring, Halvor,0,0,0,0,10,
2738,Kaspar Eihmanis,Eihmanis,Kaspar,艾恪,艾恪,艾恪,0,0,Eihmanis, Kaspar,0,0,0,0,10,
3806,Andrew Eisenberg,Eisenberg,Andrew,艾安迪,艾安迪,艾安迪,0,0,Eisenberg, Andrew,0,0,0,0,10,Andrew Eisenberg
3805,Joshua Eisenman,Eisenman,Joshua,馬佳士,马佳士,馬佳士,0,0,Eisenman, Joshua,0,0,0,0,10,Joshua. Eisenman
2737,Ernst Johann Eitel,Eitel,Ernst Johann,歐德理,欧德理,歐德理,0,0,Eitel, Ernst Johann,0,0,0,0,10,
2736,Robert Elegant,Elegant,Robert,艾力耕,艾力耕,艾力耕,0,0,Elegant, Robert,0,0,0,0,10,
2735,Gina Elia,Elia,Gina,艾真,艾真,艾真,0,0,Elia, Gina,0,0,0,0,10,
2734,Serge Elisseeff,Elisseeff,Serge,叶理绥,叶理绥,葉理綏,0,0,Elisseeff, Serge,0,0,0,0,10,
2733,John B. Elliott,Elliott,John B.,艾略特,艾略特,艾略特,0,艾理略,Elliott, John B.,0,0,0,0,20,
3804,Mark C. Elliott,Elliott,Mark C.,歐立德,欧立德,歐立德,0,0,Elliott, Mark C.,0,0,0,0,10,Mark Elliot
2732,Robert H. Ellsworth,Ellsworth,Robert H.,安思远,安思远,安思遠,0,0,Ellsworth, Robert H.,0,0,0,0,20,
3803,Benjamin Elman,Elman,Benjamin,艾爾曼,艾尔曼,艾爾曼,0,0,Elman, Benjamin,0,0,0,0,10,Benjamin A. Elman
2730,David Elstein,Elstein,David,杜凯廷,杜凯廷,杜凱廷,0,0,Elstein,David,0,0,0,0,10,
2731,David Elstein,Elstein,David,杜楷廷,杜楷廷,杜楷廷,0,0,Elstein, David,0,0,0,0,10,
2729,Mark Elvin,Elvin,Mark,伊懋可,伊懋可,伊懋可,0,0,Elvin, Mark,0,0,0,0,20,
2728,Reinhard Emmerich,Emmerich,Reinhard,艾默力,艾默力,艾默力,0,0,Emmerich, Reinhard,0,0,0,0,10,
2727,Peter M. Engelfriet,Engelfriet,Peter M.,安国风,安国风,安國風,0,0,Engelfriet, Peter M.,0,0,0,0,10,
2726,Ute Engelhardt,Engelhardt,Ute,英悟德,英悟德,英悟德,0,0,Engelhardt, Ute,0,0,0,0,10,
2724,Bob Eno,Eno,Bob,伊若白,伊若白,伊若白,0,0,Eno,Bob,0,0,0,0,10,
2725,Robert Eno,Eno,Robert,伊若泊,伊若泊,伊若泊,0,0,Eno, Robert,0,0,0,0,10,
2723,Robert Entenmann,Entenmann,Robert,鄢华阳,鄢华阳,鄢華陽,0,0,Entenmann, Robert,0,0,0,0,20,
2722,Barbara Entwisle,Entwisle,Barbara,安微愫,安微愫,安微愫,0,0,Entwisle, Barbara,0,0,0,0,20,
2721,Ik-sang Eom,Eom,Ik-sang,嚴翼相,严翼相,嚴翼相,0,0,Eom, Ik-sang,0,0,0,0,10,
2720,Eugene Chen Eoyang,Eoyang,Eugene Chen,欧阳桢,欧阳桢,歐陽楨,0,0,Eoyang, Eugene Chen,0,0,0,0,10,
2719,Maram Epstein,Epstein,Maram,艾梅兰,艾梅兰,艾梅蘭,0,0,Epstein, Maram,0,0,0,0,20,
3802,Mary Erbaugh,Erbaugh,Mary,艾玛丽,艾玛丽,艾瑪麗,0,0,Erbaugh, Mary,0,0,0,0,10,Mary S. Erbaugh
2718,Eleanor von Erdberg Consten,Erdberg Consten,Eleanor von,康時登,康时登,康時登,0,0,Erdberg Consten, Eleanor von,0,0,0,0,10,
2717,Andrew S. Erickson,Erickson,Andrew S.,艾立信,艾立信,艾立信,0,0,Erickson, Andrew S.,0,0,0,0,10,
2716,Eduard Erkes,Erkes,Eduard,何可思,何可思,何可思,0,0,Erkes, Eduard,0,0,0,0,20,
3801,Kathleen Erwin,Erwin,Kathleen,区嘉琳,区嘉琳,區嘉琳,0,0,Erwin, Kathleen,0,0,0,0,10,Kathleen Erwin
2715,Yolaine Escande,Escande,Yolaine,幽蘭,幽兰,幽蘭,0,0,Escande, Yolaine,0,0,0,0,10,
3800,Joseph Esherick,Esherick,Joseph,周锡瑞,周锡瑞,周錫瑞,0,0,Esherick, Joseph,0,0,0,0,10,Joseph Wharton Esherick
2714,Stephen Eskildsen,Eskildsen,Stephen,苏德朴,苏德朴,蘇德樸,0,0,Eskildsen, Stephen,0,0,0,0,20,
2713,Grégoire Espesset,Espesset,Grégoire,郭艾思,郭艾思,郭艾思,0,0,Espesset, Gregoire,0,0,0,0,10,
2712,Monica Esposito,Esposito,Monica,莫尼卡,莫尼卡,莫尼卡,0,0,Esposito, Monica,0,0,0,0,10,
2711,Anthony Estes,Estes,Anthony,嚴安堂,严安堂,嚴安堂,0,0,Estes, Anthony,0,0,0,0,10,
2710,René Étiemble,Étiemble,René,艾田蒲,艾田蒲,艾田蒲,0,0,Etiemble, Rene,0,0,0,0,10,
2709,Eric Etzekorn,Etzekorn,Eric,康煉,康炼,康煉,0,0,Etzekorn, Eric,0,0,0,0,10,
2708,Harriet Evans,Evans,Harriet,艾华,艾华,艾華,0,0,Evans, Harriet,0,0,0,0,20,
